#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-11-07 16:49:36.887
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 4097
#Rate: 40000 Hz
#Samples: 8192
#Channel: C1
#Type: Peak Hold Continuous
#Window: Flat Top
#Channel: C1
#Range: 5.43531 V
#Offset: -0.000212314 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.42122 V
#Offset: 0.000158598 V
#Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 2 kHz
#Period: 500 us
#Amplitude: 50 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#2,4kHz
#raw
#
Frequency (Hz),Trace 1 (V),Phase (deg)
0,0.01540002590161903,0
4.8828125,0.01487940919851712,0.05763418823276225
9.765625,0.01031365648036155,0.06518013120156027
14.6484375,0.003924681588677831,179.5512589254761
19.53125,0.001159542892583532,130.503192617635
24.4140625,0.0004040095312094296,21.40707219280056
29.296875,0.000378659516182328,171.0804681460554
34.1796875,0.0003460958307730716,123.3301559953601
39.0625,0.0003183142351487323,80.89722062919776
43.9453125,0.0003381467521049544,32.91807858667082
48.828125,0.0003589777128609596,1.86445629423043
53.7109375,0.0003360019151054721,159.025030396822
58.59375,0.0002334354172463429,153.2501616365393
63.4765625,0.0002791265008767077,145.7058324222903
68.359375,0.0003573681219172044,126.6572430838938
73.2421875,0.000397843792657018,85.8803488926258
78.125,0.0003793953162772023,40.35908652774036
83.0078125,0.0003028382920080363,19.30973937787975
87.890625,0.0003042402899947467,10.24021656543195
92.7734375,0.0002931802199103093,4.451389058263106
97.65625,0.0003078052426733331,179.3273421868221
102.5390625,0.000308691797868383,1.916166929509636
107.421875,0.0002968363687746991,157.0149447629766
112.3046875,0.0003644196849262453,110.3071340060919
117.1875,0.0004120208035742494,105.8042843633565
122.0703125,0.0004107012630811078,122.0202100901497
126.953125,0.0003868872568605966,127.3460284178312
131.8359375,0.0003346507981753565,159.6122174708364
136.71875,0.0002766257214399896,61.83673421578716
141.6015625,0.0002703000302928595,35.47970625720504
146.484375,0.0002802838128203783,70.35830718826099
151.3671875,0.0002759927510553809,79.28018650998094
156.25,0.0002222299101304314,70.09136668344155
161.1328125,0.0002376589282835913,70.91666621924617
166.015625,0.0002477962750496286,72.40475877712059
