#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-11-07 13:27:12.991
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 4097
#Rate: 40000 Hz
#Samples: 8192
#Channel: C1
#Type: Peak Hold Continuous
#Window: Flat Top
#Channel: C1
#Range: 5.43531 V
#Offset: -0.000212314 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.42122 V
#Offset: 0.000158598 V
#Attenuation: 1 X
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#2,4kHz
#raw
#
Frequency (Hz),Trace 1 (V),Phase (deg)
0,0.09320176136693691,0
4.8828125,0.08589782497448559,80.57319300276512
9.765625,0.07220987992613043,103.7500475004378
14.6484375,0.06272974875359334,101.4708583025271
19.53125,0.06098852931991165,151.8280026918358
24.4140625,0.06881832833798472,146.9498446076977
29.296875,0.07114599031530357,125.9693865201322
34.1796875,0.08351647028017536,94.23186119854913
39.0625,0.08250873529838655,67.61257625686454
43.9453125,0.0711585174672916,33.40751385843242
48.828125,0.0676160814282281,175.0713787781271
53.7109375,0.06329988970564086,155.8556849657435
58.59375,0.06081535314992572,144.4851307150641
63.4765625,0.06668856159566387,139.7075703270733
68.359375,0.0613922221427063,132.9389710225265
73.2421875,0.05291100526922415,124.0059853193223
78.125,0.04906131669009191,118.3800966896877
83.0078125,0.05263120550020663,96.13107274729383
87.890625,0.05675257885511947,82.76107703777683
92.7734375,0.04808869459752729,109.8156657733248
97.65625,0.0546072500039059,173.5671541400476
102.5390625,0.05320441464670261,56.87396279089043
107.421875,0.04919103915015587,71.3376536309801
112.3046875,0.04913187031100118,91.18365753036051
117.1875,0.05061587803855606,115.9216808929059
122.0703125,0.06442523052990956,21.2615742662255
126.953125,0.07540321924562718,61.45109515616269
131.8359375,0.07309044451494853,77.15582757264316
136.71875,0.05940684536530938,94.35733578696944
141.6015625,0.06233254425255187,115.1238600071065
146.484375,0.06018621536629814,130.2141415116454
151.3671875,0.05063494814622778,177.4229603052196
156.25,0.05334004992814639,70.96134882030245
161.1328125,0.05173622025297354,59.1972226647145
166.015625,0.05703837398157692,21.03092136814278
170.8984375,0.06284396316163017,37.57185168260271
175.78125,0.06109060211494338,48.37639172334636
180.6640625,0.05278243402150321,58.22738442624168
185.546875,0.05898852317517053,67.04180158908825
190.4296875,0.06585141162521545,83.53651318137921
195.3125,0.06583100551627091,141.3611066615396
200.1953125,0.05544802937270382,13.36737262383531
205.078125,0.05064871891243236,119.8908487258675
209.9609375,0.05238394760204162,2.893003447184299
214.84375,0.04951093971511695,24.17021083672142
219.7265625,0.0493045733741544,24.30729497675702
224.609375,0.04991966455763747,32.29653037226415
229.4921875,0.04938770808694293,147.9517427162434
234.375,0.05500052335509254,144.0385424486557
239.2578125,0.05881599625026173,126.1451506150924
244.140625,0.06208747404185289,113.8898500776057
249.0234375,0.06013722763908284,110.5603646688985
253.90625,0.0568813088372708,109.927613164232
258.7890625,0.05752135729053845,130.742842979866
263.671875,0.05291062964152261,169.8101022990552
268.5546875,0.04794750852807231,172.3153488624569
273.4375,0.04966604884856016,169.2278823618432
278.3203125,0.06087726605568741,162.8572063536125
283.203125,0.05730608819372558,159.755863459062
288.0859375,0.06001873152699268,146.3408927005082
292.96875,0.06058917979615464,118.6883515166211
297.8515625,0.05451378242217814,102.6516786080741
302.734375,0.05060481726620891,80.44022001940105
307.6171875,0.05527857451901314,44.64109642666027
312.5,0.05209212636598089,23.51604348459687
317.3828125,0.05172076247398408,162.056579571695
322.265625,0.04725317881527352,79.23806555220136
327.1484375,0.04999367753955273,39.59991011861855
332.03125,0.0524551460220742,27.9416529739727
336.9140625,0.0559851376031952,81.6444285493821
341.796875,0.06272010235233109,132.3730961010517
346.6796875,0.04964134514803561,138.2355094901248
351.5625,0.05194518942706706,143.3063083003025
356.4453125,0.04641945645599475,153.2135308882277
361.328125,0.04846137332980324,160.9367236417865
366.2109375,0.05465124059064549,163.2588052894469
371.09375,0.05138753803989186,179.1091747322875
375.9765625,0.0454841866231954,128.9134640365489
380.859375,0.05086340316036984,158.6799421454255
